"id";"cpu_percent";"ram_percent";"disk_percent";"download";"upload";"temp_celsius";"swap_percent";"tasks";"clock";"dataHora"
216;"10.5";"46.3";"48.5";"69.2";"12.4";"42.4";"59.4";"207.0";"3914.0";"2020-10-16 15:02:43"
217;"12.6";"46.3";"48.5";"189.6";"13.2";"42.8";"59.4";"207.0";"3904.0";"2020-10-16 15:02:49"
218;"9.4";"46.3";"48.5";"154.8";"12.8";"42.8";"59.4";"206.2";"3904.0";"2020-10-16 15:02:54"
219;"27.9";"46.3";"48.5";"78.8";"12.2";"46.4";"59.4";"207.8";"3909.0";"2020-10-16 15:02:59"
220;"8.8";"46.4";"48.5";"39.4";"11.8";"42.8";"59.5";"210.0";"3904.0";"2020-10-16 15:03:04"
221;"14.8";"46.4";"48.5";"45.8";"12.4";"43.6";"59.5";"210.0";"3909.0";"2020-10-16 15:03:09"
222;"13.8";"46.5";"48.5";"34.6";"12.0";"42.4";"59.6";"210.0";"3909.0";"2020-10-16 15:03:14"
223;"12.2";"46.4";"48.5";"56.4";"12.6";"43.2";"59.5";"210.0";"3914.0";"2020-10-16 15:03:19"
224;"15.8";"46.4";"48.5";"90.4";"14.6";"43.0";"59.4";"208.8";"3919.0";"2020-10-16 15:03:24"
225;"9.6";"46.3";"48.5";"116.6";"13.8";"42.8";"59.4";"207.2";"3909.0";"2020-10-16 15:03:30"
226;"10.2";"46.4";"48.5";"190.0";"12.6";"42.6";"59.5";"207.0";"3909.0";"2020-10-16 15:03:35"
227;"12.0";"46.4";"48.5";"144.2";"12.6";"42.8";"59.5";"207.0";"3909.0";"2020-10-16 15:03:40"
228;"12.5";"46.3";"48.5";"194.4";"12.8";"43.2";"59.4";"207.0";"3914.0";"2020-10-16 15:03:45"
229;"10.2";"46.3";"48.5";"181.4";"12.8";"42.6";"59.4";"207.0";"3914.0";"2020-10-16 15:03:50"
230;"10.8";"46.2";"48.5";"193.0";"13.0";"42.8";"59.4";"205.4";"3924.0";"2020-10-16 15:03:55"
231;"22.2";"46.4";"48.5";"197.4";"12.8";"48.4";"59.5";"209.6";"3914.0";"2020-10-16 15:04:00"
232;"11.0";"46.5";"48.5";"174.8";"13.8";"45.4";"59.6";"210.0";"3758.8";"2020-10-16 15:04:05"
233;"10.1";"46.4";"48.5";"197.6";"12.6";"43.8";"59.5";"210.0";"3914.0";"2020-10-16 15:04:11"
234;"10.9";"46.4";"48.5";"178.8";"14.2";"43.4";"59.5";"210.0";"3909.0";"2020-10-16 15:04:16"
235;"15.2";"46.4";"48.5";"197.8";"13.2";"43.6";"59.5";"210.0";"3904.0";"2020-10-16 15:04:21"
236;"9.9";"46.3";"48.5";"199.4";"12.6";"45.4";"59.4";"207.8";"3909.0";"2020-10-16 15:04:26"
237;"10.3";"46.3";"48.5";"199.6";"14.4";"43.6";"59.4";"207.0";"3914.0";"2020-10-16 15:04:31"
238;"12.5";"46.3";"48.5";"152.2";"13.2";"43.0";"59.4";"206.8";"3924.0";"2020-10-16 15:04:36"
239;"12.3";"46.3";"48.5";"57.4";"12.6";"42.6";"59.4";"206.0";"3909.0";"2020-10-16 15:04:41"
240;"12.4";"46.3";"48.5";"68.4";"12.2";"42.8";"59.3";"206.0";"3909.0";"2020-10-16 15:04:46"
241;"9.6";"46.3";"48.5";"93.0";"12.0";"42.4";"59.4";"206.0";"3904.0";"2020-10-16 15:04:52"
242;"13.5";"46.2";"48.5";"84.4";"11.4";"42.2";"59.3";"205.2";"3904.0";"2020-10-16 15:04:57"
243;"21.6";"46.4";"48.5";"125.6";"12.4";"47.0";"59.5";"208.8";"3909.0";"2020-10-16 15:05:02"
244;"12.8";"46.4";"48.5";"203.8";"11.8";"43.6";"59.5";"209.0";"3904.0";"2020-10-16 15:05:07"
245;"12.4";"46.4";"48.5";"149.0";"12.2";"41.6";"59.5";"209.0";"3924.0";"2020-10-16 15:05:12"
246;"11.8";"46.4";"48.5";"151.8";"12.6";"43.0";"59.5";"209.0";"3924.0";"2020-10-16 15:05:17"
247;"10.7";"46.4";"48.5";"130.8";"11.8";"42.6";"59.5";"207.8";"3904.0";"2020-10-16 15:05:22"
248;"7.9";"46.3";"48.5";"83.6";"11.8";"42.8";"59.4";"205.6";"3904.0";"2020-10-16 15:05:27"
249;"8.1";"46.3";"48.5";"125.4";"12.0";"42.4";"59.4";"205.0";"3919.0";"2020-10-16 15:05:32"
250;"17.2";"46.3";"48.5";"78.8";"11.8";"43.2";"59.4";"205.4";"3934.0";"2020-10-16 15:05:38"
251;"31.4";"46.5";"48.5";"132.6";"12.0";"49.0";"59.7";"209.0";"3919.0";"2020-10-16 15:05:43"
252;"11.6";"45.9";"48.5";"155.6";"12.4";"44.2";"59.5";"208.4";"3909.0";"2020-10-16 15:05:48"
253;"9.9";"45.8";"48.5";"138.4";"12.4";"44.2";"59.5";"207.2";"3919.0";"2020-10-16 15:05:53"
254;"21.7";"45.8";"48.5";"157.6";"12.0";"48.2";"59.5";"208.4";"3914.0";"2020-10-16 15:05:58"
255;"14.3";"45.9";"48.5";"106.2";"12.0";"43.6";"59.6";"211.0";"3909.0";"2020-10-16 15:06:03"
256;"22.5";"46.0";"48.5";"123.4";"16.8";"47.4";"59.7";"211.6";"3914.0";"2020-10-16 15:06:08"
257;"41.7";"46.2";"48.5";"133.0";"3.8";"48.6";"60.0";"212.0";"3919.0";"2020-10-16 15:06:14"
258;"30.5";"46.2";"48.5";"130.2";"3.6";"48.2";"60.1";"212.0";"3914.0";"2020-10-16 15:06:19"
259;"28.1";"46.3";"48.5";"73.4";"4.2";"48.4";"60.3";"211.2";"3904.0";"2020-10-16 15:06:24"
260;"17.9";"46.3";"48.5";"59.6";"2.6";"45.0";"60.2";"209.4";"3914.0";"2020-10-16 15:06:29"
261;"34.9";"46.5";"48.5";"66.6";"4.6";"46.2";"60.4";"211.0";"3909.0";"2020-10-16 15:06:34"
262;"38.0";"46.5";"48.5";"102.2";"2.8";"48.0";"60.3";"211.0";"3904.0";"2020-10-16 15:06:39"
263;"25.7";"46.5";"48.5";"80.6";"2.0";"48.0";"60.3";"211.0";"3914.0";"2020-10-16 15:06:44"
264;"31.3";"46.4";"48.5";"88.4";"2.6";"48.2";"60.3";"209.2";"3904.0";"2020-10-16 15:06:49"
265;"16.4";"46.3";"48.5";"140.6";"3.0";"45.6";"60.2";"207.8";"3914.0";"2020-10-16 15:06:55"
266;"34.2";"46.4";"48.5";"125.6";"2.6";"54.6";"60.2";"210.8";"3904.0";"2020-10-16 15:07:00"
267;"16.2";"46.3";"48.5";"130.8";"2.6";"46.8";"60.0";"211.4";"3904.0";"2020-10-16 15:07:05"
268;"11.5";"46.3";"48.5";"119.2";"2.8";"45.6";"60.0";"211.0";"3904.0";"2020-10-16 15:07:10"
269;"11.2";"46.3";"48.5";"124.0";"3.6";"45.6";"60.0";"211.4";"3904.0";"2020-10-16 15:07:15"
270;"10.6";"46.3";"48.5";"180.2";"3.2";"44.8";"60.1";"212.0";"3919.0";"2020-10-16 15:07:20"
271;"10.4";"46.3";"48.5";"150.0";"2.4";"46.6";"60.1";"210.4";"3909.0";"2020-10-16 15:07:25"
272;"13.1";"46.3";"48.5";"101.2";"2.8";"46.8";"60.0";"208.6";"3909.0";"2020-10-16 15:07:30"
273;"8.7";"46.1";"48.5";"30.0";"1.2";"43.4";"59.8";"208.0";"3914.0";"2020-10-16 15:07:36"
274;"7.1";"46.1";"48.5";"33.2";"2.8";"42.6";"59.8";"208.4";"3904.0";"2020-10-16 15:07:41"
275;"15.0";"46.5";"48.5";"23.8";"1.8";"44.6";"60.0";"211.2";"3924.0";"2020-10-16 15:07:46"
276;"3.6";"46.4";"48.5";"23.4";"1.2";"43.0";"60.0";"210.6";"3919.0";"2020-10-16 15:07:51"
277;"9.3";"46.3";"48.5";"27.6";"1.2";"41.8";"59.9";"210.6";"3919.0";"2020-10-16 15:07:56"
278;"8.2";"46.4";"48.5";"24.0";"1.2";"41.2";"60.0";"213.0";"3909.0";"2020-10-16 15:08:01"
279;"5.2";"46.4";"48.5";"21.4";"1.0";"40.8";"60.0";"213.0";"3914.0";"2020-10-16 15:08:06"
280;"5.2";"46.4";"48.5";"25.4";"1.2";"40.2";"60.0";"213.0";"3909.0";"2020-10-16 15:08:11"
281;"6.8";"46.4";"48.5";"27.8";"1.0";"41.4";"60.0";"213.0";"3914.0";"2020-10-16 15:08:17"
282;"4.6";"46.3";"48.5";"26.2";"1.0";"41.0";"60.0";"212.2";"3904.0";"2020-10-16 15:08:22"
283;"7.3";"46.3";"48.5";"27.0";"1.0";"40.6";"59.9";"210.6";"3904.0";"2020-10-16 15:08:27"
284;"7.0";"46.3";"48.5";"23.2";"1.0";"40.4";"59.9";"210.0";"3919.0";"2020-10-16 15:08:32"
285;"7.8";"46.3";"48.5";"24.4";"0.8";"40.0";"59.9";"210.0";"3919.0";"2020-10-16 15:08:37"
286;"5.7";"46.3";"48.5";"26.4";"1.0";"41.0";"59.9";"210.0";"3763.8";"2020-10-16 15:08:42"
287;"5.4";"46.3";"48.5";"26.2";"2.6";"42.6";"59.9";"210.2";"3904.0";"2020-10-16 15:08:47"
288;"4.6";"46.3";"48.5";"24.8";"1.2";"40.4";"60.0";"209.8";"3914.0";"2020-10-16 15:08:52"
289;"14.9";"46.3";"48.5";"19.4";"1.0";"43.0";"60.0";"210.6";"3914.0";"2020-10-16 15:08:58"
290;"10.9";"46.5";"48.5";"19.6";"1.0";"42.8";"60.2";"213.8";"3919.0";"2020-10-16 15:09:03"
291;"7.1";"46.4";"48.5";"15.0";"1.0";"40.6";"60.0";"213.0";"3914.0";"2020-10-16 15:09:08"
292;"4.4";"46.4";"48.5";"16.4";"1.0";"39.8";"60.0";"213.0";"3904.0";"2020-10-16 15:09:13"
293;"4.4";"46.4";"48.5";"15.4";"1.2";"39.8";"60.0";"213.0";"3904.0";"2020-10-16 15:09:18"
294;"5.0";"46.4";"48.5";"15.6";"1.0";"40.2";"60.0";"212.2";"3914.0";"2020-10-16 15:09:23"
295;"5.6";"46.3";"48.5";"16.4";"0.8";"40.0";"59.9";"210.4";"3914.0";"2020-10-16 15:09:28"
296;"5.3";"46.3";"48.5";"19.8";"1.4";"40.0";"59.9";"210.0";"3919.0";"2020-10-16 15:09:33"
297;"5.4";"46.3";"48.5";"15.4";"1.0";"39.4";"59.9";"210.0";"3904.0";"2020-10-16 15:09:39"
298;"4.2";"46.3";"48.5";"22.2";"1.2";"39.8";"59.9";"209.6";"3904.0";"2020-10-16 15:09:44"
299;"5.8";"46.3";"48.5";"19.4";"1.2";"39.4";"59.9";"208.0";"3914.0";"2020-10-16 15:09:49"
300;"8.0";"46.1";"48.5";"18.6";"0.8";"40.2";"59.8";"206.8";"3909.0";"2020-10-16 15:09:54"
301;"20.2";"46.2";"48.5";"19.4";"1.0";"45.0";"59.9";"209.4";"3914.0";"2020-10-16 15:09:59"
302;"7.2";"46.3";"48.5";"19.4";"1.0";"40.2";"59.9";"211.0";"3909.0";"2020-10-16 15:10:04"
303;"4.6";"46.3";"48.5";"18.6";"0.8";"39.8";"59.9";"211.0";"3919.0";"2020-10-16 15:10:09"
304;"4.1";"46.3";"48.5";"19.0";"1.2";"39.8";"59.9";"211.0";"3904.0";"2020-10-16 15:10:14"
305;"7.8";"46.3";"48.5";"58.6";"1.2";"43.0";"60.0";"211.0";"3924.0";"2020-10-16 15:10:20"
306;"8.9";"46.4";"48.5";"183.2";"1.4";"41.4";"60.0";"209.8";"3914.0";"2020-10-16 15:10:25"
307;"10.0";"46.3";"48.5";"184.4";"1.2";"40.6";"60.0";"208.0";"3919.0";"2020-10-16 15:10:30"
308;"4.7";"46.3";"48.5";"219.0";"1.2";"40.8";"60.0";"208.0";"3924.0";"2020-10-16 15:10:35"
309;"6.2";"46.3";"48.5";"224.2";"1.8";"39.6";"60.0";"207.8";"3904.0";"2020-10-16 15:10:40"
310;"9.6";"46.3";"48.5";"261.0";"2.0";"42.6";"60.0";"207.0";"3914.0";"2020-10-16 15:10:45"
311;"10.0";"46.3";"48.5";"237.4";"16.0";"41.4";"60.0";"207.0";"3909.0";"2020-10-16 15:10:50"
312;"10.9";"46.2";"48.5";"94.2";"12.4";"40.8";"60.0";"205.4";"3929.0";"2020-10-16 15:10:55"
313;"19.7";"46.3";"48.5";"15.8";"11.4";"44.4";"60.1";"209.6";"3904.0";"2020-10-16 15:11:01"
314;"5.1";"46.3";"48.5";"14.4";"11.6";"40.8";"60.1";"210.0";"3909.0";"2020-10-16 15:11:06"
315;"8.9";"46.4";"48.5";"12.0";"13.8";"40.6";"60.1";"210.0";"3919.0";"2020-10-16 15:11:11"
316;"21.7";"46.3";"48.5";"10.8";"10.2";"43.8";"59.5";"210.2";"3909.0";"2020-10-16 15:11:16"
317;"27.4";"46.2";"48.5";"131.0";"79.2";"47.6";"59.2";"210.8";"3919.0";"2020-10-16 15:11:21"
318;"29.3";"46.3";"48.5";"158.0";"177.4";"45.0";"59.4";"208.8";"3904.0";"2020-10-16 15:11:26"
319;"40.2";"46.5";"48.5";"107.6";"2.0";"45.2";"59.7";"209.2";"3909.0";"2020-10-16 15:11:31"
320;"25.8";"46.5";"48.5";"113.0";"4.4";"46.4";"59.6";"210.0";"3914.0";"2020-10-16 15:11:36"
321;"19.5";"46.6";"48.5";"105.2";"3.2";"43.4";"59.6";"210.6";"3904.0";"2020-10-16 15:11:42"
322;"12.3";"46.6";"48.5";"118.2";"2.2";"43.0";"59.5";"210.0";"3914.0";"2020-10-16 15:11:47"
323;"16.3";"46.4";"48.5";"129.2";"2.4";"42.0";"59.3";"208.6";"3909.0";"2020-10-16 15:11:52"
324;"19.0";"46.4";"48.5";"111.4";"1.2";"44.8";"59.3";"208.4";"3909.0";"2020-10-16 15:11:57"
325;"19.1";"46.4";"48.5";"114.6";"1.4";"45.6";"59.4";"211.8";"3909.0";"2020-10-16 15:12:02"
326;"12.6";"46.5";"48.5";"113.0";"1.2";"43.0";"59.4";"212.0";"3904.0";"2020-10-16 15:12:07"
327;"18.7";"46.4";"48.5";"109.6";"1.0";"42.6";"59.3";"211.2";"3919.0";"2020-10-16 15:12:12"
328;"16.2";"46.4";"48.5";"115.4";"1.4";"42.8";"59.3";"211.0";"3904.0";"2020-10-16 15:12:17"
329;"16.2";"46.4";"48.5";"100.0";"1.2";"45.0";"59.3";"210.6";"3914.0";"2020-10-16 15:12:23"
330;"15.3";"46.4";"48.5";"93.4";"1.2";"43.4";"59.2";"208.6";"3914.0";"2020-10-16 15:12:28"
331;"14.3";"46.4";"48.5";"86.0";"1.0";"43.0";"59.3";"208.0";"3914.0";"2020-10-16 15:12:33"
332;"15.0";"46.4";"48.5";"105.6";"1.0";"43.6";"59.2";"208.0";"3914.0";"2020-10-16 15:12:38"
333;"12.0";"46.4";"48.5";"100.2";"1.0";"43.0";"59.2";"208.0";"3904.0";"2020-10-16 15:12:43"
334;"15.2";"46.3";"48.5";"96.8";"1.4";"43.2";"59.1";"208.0";"3909.0";"2020-10-16 15:12:48"
335;"17.6";"46.3";"48.5";"113.8";"5.0";"46.0";"59.1";"207.2";"3914.0";"2020-10-16 15:12:53"
336;"31.7";"46.3";"48.5";"116.6";"1.4";"48.4";"59.2";"208.6";"3914.0";"2020-10-16 15:12:58"
337;"8.9";"46.4";"48.5";"106.2";"1.2";"45.0";"59.4";"211.0";"3914.0";"2020-10-16 15:13:04"
338;"9.8";"46.4";"48.5";"103.0";"1.4";"42.6";"59.3";"211.0";"3904.0";"2020-10-16 15:13:09"
339;"13.5";"46.4";"48.5";"109.8";"1.2";"43.0";"59.3";"211.0";"3904.0";"2020-10-16 15:13:14"
340;"29.4";"46.5";"48.5";"108.2";"1.2";"44.8";"59.4";"211.0";"3909.0";"2020-10-16 15:13:19"
341;"41.8";"46.7";"48.5";"184.8";"9.6";"50.0";"59.9";"211.8";"3904.0";"2020-10-16 15:13:24"
342;"20.0";"46.9";"48.5";"739.6";"12.8";"46.0";"60.2";"210.2";"3909.0";"2020-10-16 15:13:29"
343;"20.4";"46.9";"48.5";"109.6";"2.0";"46.0";"60.2";"210.0";"3909.0";"2020-10-16 15:13:34"
344;"20.3";"46.9";"48.5";"103.8";"1.0";"46.6";"60.2";"210.0";"3909.0";"2020-10-16 15:13:40"
345;"26.8";"47.0";"48.5";"108.2";"1.8";"47.0";"60.4";"210.0";"3914.0";"2020-10-16 15:13:45"
346;"30.1";"47.2";"48.5";"197.2";"6.0";"46.8";"61.0";"210.0";"3904.0";"2020-10-16 15:13:50"
347;"23.0";"47.1";"48.5";"113.2";"6.0";"44.8";"60.7";"208.8";"3909.0";"2020-10-16 15:13:55"
348;"22.4";"47.1";"48.5";"107.2";"1.6";"48.4";"60.5";"212.4";"3904.0";"2020-10-16 15:14:00"
349;"11.2";"47.2";"48.5";"126.2";"1.8";"44.6";"60.3";"213.0";"3904.0";"2020-10-16 15:14:05"
350;"12.0";"47.1";"48.5";"108.4";"1.0";"45.4";"60.2";"213.0";"3904.0";"2020-10-16 15:14:10"
351;"14.1";"47.1";"48.5";"115.8";"1.6";"43.2";"60.3";"212.0";"3909.0";"2020-10-16 15:14:15"
352;"14.0";"47.3";"48.5";"134.4";"2.6";"43.8";"60.6";"212.0";"3909.0";"2020-10-16 15:14:21"
353;"25.3";"47.4";"48.5";"123.4";"2.0";"47.2";"60.9";"211.2";"3904.0";"2020-10-16 15:14:26"
354;"38.6";"47.6";"48.5";"122.6";"3.0";"50.0";"62.1";"213.0";"3904.0";"2020-10-16 15:14:31"
355;"31.2";"47.7";"48.5";"129.6";"15.2";"45.8";"61.3";"213.0";"3914.0";"2020-10-16 15:14:36"
356;"15.7";"47.7";"48.5";"129.4";"2.8";"44.2";"61.3";"213.0";"3904.0";"2020-10-16 15:14:41"
357;"14.0";"47.6";"48.5";"121.4";"2.2";"43.2";"61.3";"213.0";"3914.0";"2020-10-16 15:14:46"
358;"10.8";"47.7";"48.5";"152.8";"3.6";"43.2";"61.4";"213.8";"3909.0";"2020-10-16 15:14:51"
359;"35.8";"47.6";"48.5";"130.0";"2.6";"46.8";"61.4";"212.8";"3909.0";"2020-10-16 15:14:56"
360;"19.7";"47.7";"48.5";"116.6";"2.8";"47.6";"61.3";"216.8";"3904.0";"2020-10-16 15:15:02"
361;"19.7";"47.7";"48.5";"122.8";"2.0";"44.6";"61.4";"217.0";"3904.0";"2020-10-16 15:15:07"
362;"42.4";"47.8";"48.5";"698.8";"5.8";"50.0";"61.5";"216.2";"3909.0";"2020-10-16 15:15:12"
363;"26.5";"48.0";"48.5";"155.8";"3.2";"48.4";"61.6";"215.2";"3904.0";"2020-10-16 15:15:18"
364;"19.0";"47.9";"48.5";"118.6";"4.6";"48.8";"61.4";"214.6";"3904.0";"2020-10-16 15:15:23"
365;"20.8";"47.8";"48.5";"133.2";"3.8";"45.8";"61.3";"212.6";"3904.0";"2020-10-16 15:15:28"
366;"33.9";"47.8";"48.5";"110.2";"3.2";"49.0";"61.4";"212.0";"3904.0";"2020-10-16 15:15:33"
367;"25.6";"47.9";"48.5";"94.2";"2.6";"50.0";"61.4";"212.6";"3904.0";"2020-10-16 15:15:38"
368;"23.4";"48.0";"48.5";"102.0";"2.2";"47.8";"61.3";"212.8";"3909.0";"2020-10-16 15:15:43"
369;"14.7";"47.9";"48.5";"160.0";"3.2";"46.0";"61.2";"212.6";"3914.0";"2020-10-16 15:15:48"
370;"14.2";"47.7";"48.5";"118.6";"2.6";"46.0";"61.1";"211.2";"3909.0";"2020-10-16 15:15:54"
371;"29.9";"47.7";"48.5";"117.4";"2.6";"51.2";"61.2";"211.8";"3909.0";"2020-10-16 15:15:59"
372;"18.4";"47.8";"48.5";"115.4";"3.4";"46.8";"61.2";"214.0";"3909.0";"2020-10-16 15:16:04"
373;"36.4";"48.1";"48.5";"126.0";"5.4";"51.8";"61.6";"214.8";"3904.0";"2020-10-16 15:16:09"
374;"19.0";"48.3";"48.5";"116.2";"3.4";"49.0";"61.7";"215.0";"3904.0";"2020-10-16 15:16:14"
375;"10.9";"48.3";"48.5";"135.0";"3.8";"46.0";"61.7";"214.8";"3914.0";"2020-10-16 15:16:19"
376;"17.2";"48.2";"48.5";"145.0";"3.0";"48.8";"61.5";"212.8";"3919.0";"2020-10-16 15:16:24"
377;"15.2";"48.1";"48.5";"137.8";"3.0";"47.4";"61.5";"211.6";"3909.0";"2020-10-16 15:16:29"
378;"12.9";"48.3";"48.5";"132.0";"2.6";"45.8";"61.7";"213.0";"3753.8";"2020-10-16 15:16:35"
379;"10.4";"48.2";"48.5";"104.4";"2.2";"45.2";"61.6";"213.0";"3904.0";"2020-10-16 15:16:40"
380;"13.3";"48.0";"48.5";"84.6";"2.6";"45.0";"61.5";"212.6";"3909.0";"2020-10-16 15:16:45"
381;"10.1";"47.9";"48.5";"101.4";"3.2";"45.2";"61.3";"211.0";"3914.0";"2020-10-16 15:16:50"
382;"10.3";"47.7";"48.5";"87.4";"2.0";"44.2";"61.2";"209.4";"3909.0";"2020-10-16 15:16:55"
383;"22.9";"47.8";"48.5";"95.6";"2.6";"48.4";"61.3";"213.4";"3904.0";"2020-10-16 15:17:00"
384;"13.1";"47.8";"48.5";"130.8";"2.6";"44.2";"61.3";"214.0";"3919.0";"2020-10-16 15:17:05"
385;"12.7";"47.8";"48.5";"82.4";"2.6";"44.2";"61.3";"214.0";"3919.0";"2020-10-16 15:17:11"
386;"10.8";"47.8";"48.5";"82.8";"2.8";"45.0";"61.3";"214.0";"3909.0";"2020-10-16 15:17:16"
387;"10.5";"47.8";"48.5";"102.4";"3.0";"45.8";"61.3";"214.0";"3909.0";"2020-10-16 15:17:21"
388;"9.4";"47.8";"48.5";"108.8";"2.2";"45.2";"61.3";"212.2";"3909.0";"2020-10-16 15:17:26"
389;"16.0";"47.8";"48.5";"119.8";"2.8";"43.8";"61.3";"211.0";"3909.0";"2020-10-16 15:17:31"
390;"41.5";"47.8";"48.5";"128.2";"3.0";"47.8";"61.5";"211.0";"3904.0";"2020-10-16 15:17:36"
391;"29.9";"47.8";"48.5";"130.0";"2.4";"47.6";"61.3";"210.8";"3909.0";"2020-10-16 15:17:41"
392;"12.8";"47.8";"48.5";"137.4";"4.8";"45.0";"61.2";"209.8";"3914.0";"2020-10-16 15:17:46"
393;"14.6";"47.9";"48.5";"126.0";"3.8";"46.4";"61.3";"209.8";"3909.0";"2020-10-16 15:17:52"
394;"25.1";"47.8";"48.5";"128.4";"2.8";"47.4";"61.3";"209.2";"3909.0";"2020-10-16 15:17:57"
395;"45.0";"47.9";"48.5";"126.8";"2.8";"50.4";"61.4";"212.8";"3904.0";"2020-10-16 15:18:02"
396;"31.9";"47.9";"48.5";"140.4";"2.6";"48.4";"61.4";"213.0";"3904.0";"2020-10-16 15:18:07"
397;"27.6";"48.1";"48.5";"134.6";"2.8";"48.0";"62.0";"214.6";"3904.0";"2020-10-16 15:18:12"
398;"27.8";"48.2";"48.5";"132.0";"2.8";"48.8";"62.8";"216.2";"3909.0";"2020-10-16 15:18:17"
399;"38.7";"48.1";"48.5";"134.6";"4.6";"53.0";"62.0";"214.6";"3909.0";"2020-10-16 15:18:23"
400;"19.0";"48.3";"48.5";"115.8";"3.8";"45.8";"61.9";"213.4";"3904.0";"2020-10-16 15:18:28"
401;"19.2";"48.2";"48.5";"129.4";"2.6";"45.4";"61.8";"213.0";"3909.0";"2020-10-16 15:18:33"
402;"24.3";"48.1";"48.5";"114.6";"2.4";"46.4";"61.8";"213.0";"3909.0";"2020-10-16 15:18:38"
403;"10.3";"48.0";"48.5";"112.2";"2.2";"45.4";"61.5";"212.2";"3909.0";"2020-10-16 15:18:43"
404;"16.1";"48.0";"48.5";"134.2";"3.2";"45.4";"61.6";"212.0";"3904.0";"2020-10-16 15:18:48"
405;"14.5";"47.9";"48.5";"126.4";"2.6";"44.8";"61.6";"211.2";"3909.0";"2020-10-16 15:18:53"
406;"43.2";"48.1";"48.5";"142.6";"44.8";"50.8";"61.8";"213.4";"3904.0";"2020-10-16 15:18:58"
407;"35.6";"48.3";"48.5";"135.6";"3.0";"50.4";"62.0";"216.0";"3904.0";"2020-10-16 15:19:04"
408;"31.0";"48.2";"48.5";"125.6";"2.4";"48.6";"61.9";"216.0";"3904.0";"2020-10-16 15:19:09"
409;"19.2";"48.2";"48.5";"123.8";"2.6";"47.8";"61.9";"215.8";"3914.0";"2020-10-16 15:19:14"
410;"13.5";"48.2";"48.5";"114.6";"3.2";"47.8";"61.9";"215.4";"3909.0";"2020-10-16 15:19:19"
411;"34.0";"48.1";"48.5";"112.8";"2.6";"49.8";"61.9";"213.8";"3904.0";"2020-10-16 15:19:24"
412;"17.8";"48.1";"48.5";"120.2";"3.2";"46.0";"61.7";"211.4";"3909.0";"2020-10-16 15:19:29"
413;"18.0";"48.0";"48.5";"124.8";"2.6";"46.8";"61.5";"211.0";"3914.0";"2020-10-16 15:19:34"
414;"28.6";"48.1";"48.5";"125.8";"3.2";"51.4";"61.9";"211.4";"3909.0";"2020-10-16 15:19:40"
415;"14.6";"48.2";"48.5";"124.8";"3.0";"48.2";"61.8";"212.0";"3909.0";"2020-10-16 15:19:45"
416;"10.7";"48.1";"48.5";"137.8";"3.0";"46.0";"61.7";"211.2";"3914.0";"2020-10-16 15:19:50"
417;"13.8";"48.1";"48.5";"121.8";"2.8";"44.6";"61.7";"209.8";"3909.0";"2020-10-16 15:19:55"
418;"25.0";"48.1";"48.5";"125.0";"2.6";"52.4";"61.7";"213.2";"3904.0";"2020-10-16 15:20:00"
419;"11.3";"48.2";"48.5";"137.0";"2.6";"45.6";"61.6";"213.8";"3909.0";"2020-10-16 15:20:05"
420;"10.1";"48.1";"48.5";"120.2";"3.6";"45.8";"61.5";"213.6";"3914.0";"2020-10-16 15:20:10"
421;"10.8";"48.1";"48.5";"113.6";"2.4";"45.8";"61.5";"214.0";"3909.0";"2020-10-16 15:20:15"
422;"10.5";"48.1";"48.5";"115.0";"2.4";"44.6";"61.5";"214.0";"3909.0";"2020-10-16 15:20:21"
423;"14.1";"48.1";"48.5";"144.6";"2.6";"44.2";"61.4";"211.8";"3914.0";"2020-10-16 15:20:26"
424;"13.1";"48.1";"48.5";"126.0";"3.4";"45.6";"61.4";"211.0";"3909.0";"2020-10-16 15:20:31"
425;"12.8";"48.1";"48.5";"119.0";"2.4";"45.4";"61.4";"211.0";"3914.0";"2020-10-16 15:20:36"
426;"8.6";"48.1";"48.5";"119.4";"3.2";"44.4";"61.4";"211.0";"3909.0";"2020-10-16 15:20:41"
427;"10.2";"48.0";"48.5";"127.8";"2.4";"44.2";"61.3";"210.0";"3914.0";"2020-10-16 15:20:46"
428;"13.3";"48.0";"48.5";"128.4";"2.8";"43.8";"61.3";"210.0";"3919.0";"2020-10-16 15:20:51"
429;"16.2";"47.9";"48.5";"146.0";"2.8";"45.6";"61.2";"208.8";"3919.0";"2020-10-16 15:20:56"
430;"34.4";"48.0";"48.5";"109.4";"2.6";"48.8";"61.4";"212.8";"3909.0";"2020-10-16 15:21:02"
431;"34.1";"48.2";"48.5";"111.8";"2.6";"48.2";"61.8";"212.8";"3904.0";"2020-10-16 15:21:07"
432;"36.4";"48.1";"48.5";"121.6";"2.2";"47.6";"61.7";"212.0";"3904.0";"2020-10-16 15:21:12"
433;"41.7";"48.2";"48.5";"149.0";"6.2";"52.0";"61.8";"212.6";"3909.0";"2020-10-16 15:21:17"
434;"25.0";"48.2";"48.5";"113.0";"2.6";"45.8";"62.0";"212.6";"3914.0";"2020-10-16 15:21:23"
435;"19.2";"48.1";"48.5";"110.0";"2.4";"47.6";"61.8";"210.6";"3909.0";"2020-10-16 15:21:28"
436;"26.4";"48.5";"48.5";"121.8";"3.2";"45.4";"62.6";"210.8";"3904.0";"2020-10-16 15:21:33"
